0.3805,0.75075
0.381,0.76383
0.3815,0.68837
0.382,0.58678
0.3825,0.50762
0.383,0.45499
0.3835,0.44049
0.384,0.50968
0.3845,0.61359
0.385,0.67355
0.3855,0.64363
0.386,0.621
0.3865,0.6457
0.387,0.65147
0.3875,0.64204
0.388,0.63582
0.3885,0.63136
0.389,0.68543
0.3895,0.7597
0.39,0.79699
0.3905,0.80371
0.391,0.85138
0.3915,0.86344
0.392,0.79493
0.3925,0.66257
0.393,0.47975
0.3935,0.38152
0.394,0.49567
0.3945,0.68385
0.395,0.80772
0.3955,0.86038
0.396,0.75655
0.3965,0.55017
0.397,0.42619
0.3975,0.62945
0.398,0.85249
0.3985,1.0069
0.399,1.0693
0.3995,1.1021
0.4,1.1141
0.401,1.1603
0.402,1.2061
0.403,1.1613
0.404,1.1801
0.405,1.1511
0.406,1.1227
0.407,1.1026
0.408,1.1514
0.409,1.2299
0.41,1.0485
0.411,1.1738
0.412,1.2478
0.413,1.1971
0.414,1.1842
0.415,1.2258
0.416,1.2624
0.417,1.2312
0.418,1.1777
0.419,1.2258
0.42,1.1232
0.421,1.2757
0.422,1.2583
0.423,1.2184
0.424,1.2117
0.425,1.2488
0.426,1.2135
0.427,1.1724
0.428,1.1839
0.429,1.0963
0.43,0.87462
0.431,0.79394
0.432,1.3207
0.433,1.2288
0.434,1.1352
0.435,1.2452
0.436,1.3659
0.437,1.3943
0.438,1.2238
0.439,1.1775
0.44,1.3499
0.441,1.3313
0.442,1.425
0.443,1.4453
0.444,1.4084
0.445,1.4619
0.446,1.3108
0.447,1.4903
0.448,1.5081
0.449,1.5045
0.45,1.5595
0.451,1.6173
0.452,1.5482
0.453,1.4297
0.454,1.5335
0.455,1.5224
0.456,1.5724
0.457,1.5854
0.458,1.5514
0.459,1.5391
0.46,1.5291
0.461,1.5827
0.462,1.5975
0.463,1.6031
0.464,1.5544
0.465,1.535
0.466,1.5673
0.467,1.4973
0.468,1.5619
0.469,1.5682
0.47,1.5077
0.471,1.5331
0.472,1.6126
0.473,1.5499
0.474,1.5671
0.475,1.6185
0.476,1.5631
0.477,1.5724
0.478,1.623
0.479,1.5916
0.48,1.6181
0.481,1.6177
0.482,1.6236
0.483,1.6038
0.484,1.5734
0.485,1.5683
0.486,1.2716
0.487,1.4241
0.488,1.5413
0.489,1.4519
0.49,1.6224
0.491,1.5595
0.492,1.4869
0.493,1.5903
0.494,1.5525
0.495,1.6485
0.496,1.5676
0.497,1.5944
0.498,1.5509
0.499,1.5507
0.5,1.5451
0.501,1.4978
0.502,1.4966
0.503,1.5653
0.504,1.4587
0.505,1.5635
0.506,1.6264
0.507,1.556
0.508,1.5165
0.509,1.5893
0.51,1.5481
0.511,1.5769
0.512,1.6186
0.513,1.5206
0.514,1.4885
0.515,1.5314
0.516,1.5455
0.517,1.2594
0.518,1.4403
0.519,1.3957
0.52,1.5236
0.521,1.5346
0.522,1.569
0.523,1.4789
0.524,1.5905
0.525,1.5781
0.526,1.5341
0.527,1.3417
0.528,1.5357
0.529,1.6071
0.53,1.5446
0.531,1.6292
0.532,1.5998
0.533,1.4286
0.534,1.5302
0.535,1.5535
0.536,1.6199
0.537,1.4989
0.538,1.5738
0.539,1.5352
0.54,1.4825
0.541,1.4251
0.542,1.5511
0.543,1.5256
0.544,1.5792
0.545,1.5435
0.546,1.5291
0.547,1.549
0.548,1.5049
0.549,1.552
0.55,1.5399
0.551,1.5382
0.552,1.5697
0.553,1.525
0.554,1.5549
0.555,1.5634
0.556,1.5366
0.557,1.4988
0.558,1.531
0.559,1.4483
0.56,1.474
0.561,1.5595
0.562,1.4847
0.563,1.5408
0.564,1.5106
0.565,1.5201
0.566,1.4374
0.567,1.532
0.568,1.518
0.569,1.4807
0.57,1.4816
0.571,1.4331
0.572,1.5134
0.573,1.5198
0.574,1.5119
0.575,1.4777
0.576,1.4654
0.577,1.5023
0.578,1.456
0.579,1.477
0.58,1.502
0.581,1.5089
0.582,1.532
0.583,1.5479
0.584,1.5448
0.585,1.5324
0.586,1.4953
0.587,1.5281
0.588,1.4934
0.589,1.2894
0.59,1.3709
0.591,1.4662
0.592,1.4354
0.593,1.4561
0.594,1.4491
0.595,1.4308
0.596,1.4745
0.597,1.4788
0.598,1.4607
0.599,1.4606
0.6,1.4753
0.601,1.4579
0.602,1.436
0.603,1.4664
0.604,1.4921
0.605,1.4895
0.606,1.4822
0.607,1.4911
0.608,1.4862
0.609,1.4749
0.61,1.4686
0.611,1.4611
0.612,1.4831
0.613,1.4621
0.614,1.4176
0.615,1.4697
0.616,1.431
0.617,1.4128
0.618,1.4664
0.619,1.4733
0.62,1.4739
0.621,1.4802
0.622,1.4269
0.623,1.4165
0.624,1.4118
0.625,1.4026
0.626,1.4012
0.627,1.4417
0.628,1.3631
0.629,1.4114
0.63,1.3924
0.631,1.4161
0.632,1.3638
0.633,1.4508
0.634,1.4284
0.635,1.4458
0.636,1.4128
0.637,1.461
0.638,1.4707
0.639,1.4646
0.64,1.434
0.641,1.4348
0.642,1.4376
0.643,1.4525
0.644,1.4462
0.645,1.4567
0.646,1.415
0.647,1.4086
0.648,1.3952
0.649,1.3519
0.65,1.3594
0.651,1.4447
0.652,1.3871
0.653,1.4311
0.654,1.4153
0.655,1.3499
0.656,1.1851
0.657,1.2393
0.658,1.3855
0.659,1.3905
0.66,1.3992
0.661,1.3933
0.662,1.3819
0.663,1.3844
0.664,1.3967
0.665,1.4214
0.666,1.4203
0.667,1.4102
0.668,1.415
0.669,1.4394
0.67,1.4196
0.671,1.4169
0.672,1.3972
0.673,1.4094
0.674,1.4074
0.675,1.3958
0.676,1.412
0.677,1.3991
0.678,1.4066
0.679,1.3947
0.68,1.3969
0.681,1.3915
0.682,1.3981
0.683,1.383
0.684,1.3739
0.685,1.3748
0.686,1.3438
0.687,0.96824
0.688,1.1206
0.689,1.1278
0.69,1.1821
0.691,1.2333
0.692,1.2689
0.693,1.2609
0.694,1.2464
0.695,1.2714
0.696,1.2684
0.697,1.3403
0.698,1.3192
0.699,1.2918
0.7,1.2823
0.701,1.2659
0.702,1.2674
0.703,1.2747
0.704,1.3078
0.705,1.3214
0.706,1.3144
0.707,1.309
0.708,1.3048
0.709,1.3095
0.71,1.3175
0.711,1.3155
0.712,1.3071
0.713,1.2918
0.714,1.3029
0.715,1.2587
0.716,1.2716
0.717,1.1071
0.718,1.0296
0.719,0.92318
0.72,0.9855
0.721,1.0861
0.722,1.2407
0.723,1.1444
0.724,1.0555
0.725,1.038
0.726,1.0813
0.727,1.085
0.728,1.04
0.729,1.0466
0.73,1.1285
0.731,1.0703
0.732,1.1534
0.733,1.1962
0.734,1.2357
0.735,1.2178
0.736,1.2059
0.737,1.2039
0.738,1.2269
0.739,1.1905
0.74,1.2195
0.741,1.2148
0.742,1.2153
0.743,1.2405
0.744,1.2503
0.745,1.2497
0.746,1.247
0.747,1.2477
0.748,1.2401
0.749,1.2357
0.75,1.2341
0.751,1.2286
0.752,1.233
0.753,1.2266
0.754,1.242
0.755,1.2383
0.756,1.2232
0.757,1.2221
0.758,1.2295
0.759,1.1945
0.76,0.26604
0.761,0.15396
0.762,0.68766
0.763,0.37952
0.764,0.53878
0.765,0.68601
0.766,0.81461
0.767,0.97417
0.768,1.1138
0.769,1.1278
0.77,1.1608
0.771,1.1686
0.772,1.1778
0.773,1.1771
0.774,1.1771
0.775,1.1771
0.776,1.1798
0.777,1.1727
0.778,1.1713
0.779,1.1765
0.78,1.1636
0.781,1.1607
0.782,1.1662
0.783,1.1614
0.784,1.1536
0.785,1.1586
0.786,1.1592
0.787,1.145
0.788,1.1305
0.789,1.1257
0.79,1.091
0.791,1.1058
0.792,1.0953
0.793,1.0875
0.794,1.0972
0.795,1.0932
0.796,1.0742
0.797,1.0913
0.798,1.1121
0.799,1.0905
0.8,1.0725
0.801,1.0843
0.802,1.0856
0.803,1.0657
0.804,1.0782
0.805,1.0545
0.806,1.0974
0.807,1.0859
0.808,1.0821
0.809,1.0548
0.81,1.0559
0.811,1.0533
0.812,1.0268
0.813,1.0086
0.814,0.90356
0.815,0.89523
0.816,0.83216
0.817,0.85183
0.818,0.82259
0.819,0.90519
0.82,0.86188
0.821,0.99764
0.822,0.95157
0.823,0.67271
0.824,0.93506
0.825,0.96935
0.826,0.93381
0.827,0.98465
0.828,0.84979
0.829,0.9293
0.83,0.91601
0.831,0.92392
0.832,0.89426
0.833,0.9565
0.834,0.93412
0.835,1.0032
0.836,0.97234
0.837,1.0092
0.838,0.99901
0.839,1.0013
0.84,1.0157
0.841,1.0101
0.842,0.99703
0.843,1.0053
0.844,0.98631
0.845,1.0165
0.846,1.0187
0.847,0.9917
0.848,0.99217
0.849,0.98596
0.85,0.89372
0.851,0.97493
0.852,0.96927
0.853,0.96486
0.854,0.85112
0.855,0.913
0.856,0.97317
0.857,0.99166
0.858,0.99196
0.859,0.99171
0.86,0.98816
0.861,0.98679
0.862,0.99449
0.863,1.0005
0.864,0.97916
0.865,0.96324
0.866,0.849
0.867,0.91546
0.868,0.9592
0.869,0.94956
0.87,0.96755
0.871,0.95387
0.872,0.96686
0.873,0.95721
0.874,0.94042
0.875,0.92687
0.876,0.95277
0.877,0.95615
0.878,0.95237
0.879,0.93656
0.88,0.93957
0.881,0.90861
0.882,0.93245
0.883,0.92927
0.884,0.93305
0.885,0.94423
0.886,0.90752
0.887,0.91062
0.888,0.92228
0.889,0.93455
0.89,0.92393
0.891,0.92584
0.892,0.90881
0.893,0.87327
0.894,0.8513
0.895,0.81357
0.896,0.76253
0.897,0.66566
0.898,0.7178
0.899,0.54871
0.9,0.7426
0.901,0.59933
0.902,0.66791
0.903,0.68889
0.904,0.84457
0.905,0.81709
0.906,0.77558
0.907,0.63854
0.908,0.65217
0.909,0.70431
0.91,0.62467
0.911,0.66808
0.912,0.68893
0.913,0.62834
0.914,0.62649
0.915,0.67836
0.916,0.57646
0.917,0.73017
0.918,0.59271
0.919,0.73877
0.92,0.74414
0.921,0.78049
0.922,0.70026
0.923,0.74504
0.924,0.7215
0.925,0.7111
0.926,0.70331
0.927,0.78742
0.928,0.58968
0.929,0.55127
0.93,0.4321
0.931,0.40921
0.932,0.30086
0.933,0.24841
0.934,0.1438
0.935,0.25084
0.936,0.16142
0.937,0.16338
0.938,0.20058
0.939,0.39887
0.94,0.47181
0.941,0.37195
0.942,0.40532
0.943,0.27834
0.944,0.28579
0.945,0.36821
0.946,0.19461
0.947,0.37112
0.948,0.27423
0.949,0.49396
0.95,0.14726
0.951,0.48378
0.952,0.26891
0.953,0.34362
0.954,0.42411
0.955,0.34117
0.956,0.32821
0.957,0.27067
0.958,0.46101
0.959,0.37385
0.96,0.42066
0.961,0.4612
0.962,0.44174
0.963,0.50503
0.964,0.4586
0.965,0.50374
0.966,0.50275
0.967,0.5024
0.968,0.6521
0.969,0.68622
0.97,0.63461
0.971,0.71397
0.972,0.68765
0.973,0.60648
0.974,0.57529
0.975,0.58987
0.976,0.57191
0.977,0.63864
0.978,0.61509
0.979,0.63815
0.98,0.60468
0.981,0.71338
0.982,0.69218
0.983,0.66865
0.984,0.73732
0.985,0.68817
0.986,0.75083
0.987,0.73928
0.988,0.73462
0.989,0.74906
0.99,0.73227
0.991,0.75358
0.992,0.75102
0.993,0.73728
0.994,0.7541
0.995,0.75176
0.996,0.74884
0.997,0.73971
0.998,0.73887
0.999,0.73857
1,0.73532
1.001,0.74442
1.002,0.72805
1.003,0.73442
1.004,0.72336
1.005,0.68174
1.006,0.71252
1.007,0.72753
1.008,0.72685
1.009,0.71972
1.01,0.71914
1.011,0.72278
1.012,0.71877
1.013,0.71761
1.014,0.72068
1.015,0.70817
1.016,0.71129
1.017,0.70337
1.018,0.71422
1.019,0.68878
1.02,0.69896
1.021,0.70175
1.022,0.6897
1.023,0.69508
1.024,0.69058
1.025,0.69753
1.026,0.69636
1.027,0.69305
1.028,0.69385
1.029,0.68628
1.03,0.69055
1.031,0.68736
1.032,0.68787
1.033,0.67613
1.034,0.68015
1.035,0.68234
1.036,0.68202
1.037,0.67497
1.038,0.67172
1.039,0.67636
1.04,0.6717
1.041,0.67176
1.042,0.672
1.043,0.66525
1.044,0.66833
1.045,0.66452
1.046,0.64714
1.047,0.65694
1.048,0.66274
1.049,0.65896
1.05,0.65463
1.051,0.65521
1.052,0.65118
1.053,0.64919
1.054,0.64646
1.055,0.64847
1.056,0.64641
1.057,0.64482
1.058,0.63818
1.059,0.61875
1.06,0.63585
1.061,0.62121
1.062,0.63266
1.063,0.62239
1.064,0.63196
1.065,0.62913
1.066,0.61713
1.067,0.62032
1.068,0.61944
1.069,0.58626
1.07,0.60469
1.071,0.61661
1.072,0.61536
1.073,0.60363
1.074,0.62158
1.075,0.59252
1.076,0.61471
1.077,0.60434
1.078,0.60321
1.079,0.60474
1.08,0.59722
1.081,0.58083
1.082,0.5894
1.083,0.59814
1.084,0.57852
1.085,0.5933
1.086,0.5541
1.087,0.56697
1.088,0.59317
1.089,0.57919
1.09,0.55573
1.091,0.58835
1.092,0.58124
1.093,0.51058
1.094,0.53965
1.095,0.52067
1.096,0.50323
1.097,0.57852
1.098,0.50291
1.099,0.50772
1.1,0.48577
1.101,0.49696
1.102,0.46883
1.103,0.46637
1.104,0.46765
1.105,0.50644
1.106,0.39792
1.107,0.48304
1.108,0.41565
1.109,0.41278
1.11,0.47899
1.111,0.33154
1.112,0.41357
1.113,0.2685
1.114,0.29985
1.115,0.24987
1.116,0.20136
1.117,0.07962
1.118,0.21753
1.119,0.11317
1.12,0.14189
1.121,0.18586
1.122,0.08169
1.123,0.12817
1.124,0.1087
1.125,0.14428
1.126,0.05159
1.127,0.15725
1.128,0.09922
1.129,0.10591
1.13,0.07057
1.131,0.2956
1.132,0.23411
1.133,0.15331
1.134,0.04174
1.135,0.01546
1.136,0.12876
1.137,0.28785
1.138,0.20329
1.139,0.2985
1.14,0.25599
1.141,0.19337
1.142,0.22479
1.143,0.31183
1.144,0.11326
1.145,0.14604
1.146,0.15764
1.147,0.05918
1.148,0.27113
1.149,0.21854
1.15,0.12164
1.151,0.2034
1.152,0.24762
1.153,0.23812
1.154,0.14248
1.155,0.31316
1.156,0.2809
1.157,0.31458
1.158,0.31171
1.159,0.33693
1.16,0.28648
1.161,0.34753
1.162,0.35002
1.163,0.46857
1.164,0.40188
1.165,0.3886
1.166,0.37494
1.167,0.40996
1.168,0.41954
1.169,0.4231
1.17,0.45873
1.171,0.44831
1.172,0.45483
1.173,0.45642
1.174,0.33692
1.175,0.4524
1.176,0.47679
1.177,0.47235
1.178,0.36
1.179,0.48371
1.18,0.44069
1.181,0.45514
1.182,0.32318
1.183,0.4387
1.184,0.41985
1.185,0.40741
1.186,0.47715
1.187,0.45575
1.188,0.33504
1.189,0.41569
1.19,0.46239
1.191,0.4466
1.192,0.47336
1.193,0.45434
1.194,0.4689
1.195,0.44696
1.196,0.43131
1.197,0.47715
1.198,0.43392
1.199,0.36489
1.2,0.44825
1.201,0.43708
1.202,0.43717
1.203,0.43409
1.204,0.36247
1.205,0.43692
1.206,0.48086
1.207,0.42986
1.208,0.43346
1.209,0.41428
1.21,0.45336
1.211,0.42232
1.212,0.42489
1.213,0.46956
1.214,0.43407
1.215,0.4278
1.216,0.4664
1.217,0.45528
1.218,0.45934
1.219,0.44663
1.22,0.45805
1.221,0.46531
1.222,0.45139
1.223,0.44406
1.224,0.44808
1.225,0.46236
1.226,0.46819
1.227,0.43304
1.228,0.46658
1.229,0.46721
1.23,0.46003
1.231,0.47203
1.232,0.46633
1.233,0.45397
1.234,0.47016
1.235,0.46504
1.236,0.46908
1.237,0.46339
1.238,0.46797
1.239,0.46272
1.24,0.46077
1.241,0.46197
1.242,0.46247
1.243,0.45754
1.244,0.45528
1.245,0.45655
1.246,0.45945
1.247,0.45746
1.248,0.4586
1.249,0.45966
1.25,0.45705
1.251,0.45258
1.252,0.45097
1.253,0.44773
1.254,0.44363
1.255,0.4507
1.256,0.44023
1.257,0.43532
1.258,0.44496
1.259,0.42725
1.26,0.4311
1.261,0.41146
1.262,0.39567
1.263,0.40019
1.264,0.37148
1.265,0.3957
1.266,0.38527
1.267,0.38822
1.268,0.37051
1.269,0.24652
1.27,0.38744
1.271,0.40825
1.272,0.40879
1.273,0.40625
1.274,0.40614
1.275,0.41233
1.276,0.41693
1.277,0.42001
1.278,0.42763
1.279,0.42456
1.28,0.42204
1.281,0.41335
1.282,0.37305
1.283,0.40733
1.284,0.42078
1.285,0.42399
1.286,0.42714
1.287,0.42213
1.288,0.41989
1.289,0.40936
1.29,0.41285
1.291,0.41786
1.292,0.39618
1.293,0.41257
1.294,0.40421
1.295,0.40514
1.296,0.38957
1.297,0.3713
1.298,0.39183
1.299,0.40852
1.3,0.35312
1.301,0.36228
1.302,0.39181
1.303,0.34621
1.304,0.30062
1.305,0.38382
1.306,0.38453
1.307,0.30594
1.308,0.34696
1.309,0.38413
1.31,0.30114
1.311,0.33366
1.312,0.33337
1.313,0.31352
1.314,0.28833
1.315,0.28581
1.316,0.32419
1.317,0.31217
1.318,0.33328
1.319,0.26855
1.32,0.25872
1.321,0.29866
1.322,0.30217
1.323,0.23279
1.324,0.26249
1.325,0.32224
1.326,0.28051
1.327,0.26625
1.328,0.2345
1.329,0.17759
1.33,0.22923
1.331,0.1448
1.332,0.14579
1.333,0.20304
1.334,0.16925
1.335,0.23117
1.336,0.18348
1.337,0.16454
1.338,0.17804
1.339,0.17681
1.34,0.16831
1.341,0.17039
1.342,0.17798
1.343,0.12711
1.344,0.07565
1.345,0.10904
1.346,0.05819
1.347,0.06012
1.348,0.00475
1.349,0.01616
1.35,0.01603
1.351,0.00463
1.352,0.00152
1.353,9.61E-05
1.354,2.90E-04
1.355,3.60E-06
1.356,4.81E-05
1.357,7.18E-05
1.358,4.19E-06
1.359,7.34E-07
1.36,2.14E-06
1.361,4.81E-09
1.362,1.81E-11
1.363,3.16E-06
1.364,1.36E-06
1.365,9.08E-12
1.366,1.28E-05
1.367,4.98E-06
1.368,1.48E-13
1.369,5.17E-07
1.37,2.92E-07
1.371,1.97E-08
1.372,2.75E-06
1.373,4.44E-05
1.374,1.79E-04
1.375,3.23E-04
1.376,2.57E-04
1.377,1.23E-04
1.378,0.00111
1.379,5.22E-05
1.38,8.16E-05
1.381,2.37E-06
1.382,2.57E-06
1.383,4.40E-08
1.384,6.17E-07
1.385,2.09E-06
1.386,2.52E-06
1.387,1.99E-04
1.388,4.03E-06
1.389,5.81E-04
1.39,4.93E-04
1.391,3.44E-04
1.392,2.38E-05
1.393,1.16E-04
1.394,7.55E-05
1.395,6.71E-07
1.396,6.32E-09
1.397,4.91E-05
1.398,0.00127
1.399,8.12E-04
1.4,3.25E-09
1.401,1.05E-08
1.402,0.00184
1.403,0.00238
1.404,7.39E-04
1.405,3.64E-07
1.406,0.00204
1.407,1.75E-04
1.408,0.00165
1.409,6.19E-04
1.41,4.67E-04
1.411,0.00211
1.412,0.00264
1.413,0.02335
1.414,3.64E-04
1.415,1.84E-04
1.416,0.03557
1.417,0.01176
1.418,0.01356
1.419,0.00214
1.42,0.00827
1.421,0.00916
1.422,0.04631
1.423,0.00922
1.424,0.01698
1.425,0.02585
1.426,0.02779
1.427,0.04955
1.428,0.00456
1.429,0.03802
1.43,0.0616
1.431,0.05016
1.432,0.00252
1.433,0.03583
1.434,0.02096
1.435,0.02142
1.436,0.03835
1.437,0.02988
1.438,0.01326
1.439,0.05104
1.44,0.0396
1.441,0.0318
1.442,0.03632
1.443,0.04506
1.444,0.06179
1.445,0.04975
1.446,0.0231
1.447,0.03622
1.448,0.11569
1.449,0.10213
1.45,0.02741
1.451,0.01127
1.452,0.06236
1.453,0.08198
1.454,0.13759
1.455,0.06615
1.456,0.08851
1.457,0.117
1.458,0.13643
1.459,0.16307
1.46,0.08542
1.461,0.09028
1.462,0.1306
1.463,0.04323
1.464,0.15184
1.465,0.09338
1.466,0.0652
1.467,0.03605
1.468,0.07694
1.469,0.09485
1.47,0.04968
1.471,0.01785
1.472,0.04677
1.473,0.0702
1.474,0.09734
1.475,0.18463
1.476,0.06878
1.477,0.06974
1.478,0.06348
1.479,0.12001
1.48,0.06064
1.481,0.11529
1.482,0.05849
1.483,0.14859
1.484,0.13747
1.485,0.12503
1.486,0.1234
1.487,0.06063
1.488,0.09418
1.489,0.18973
1.49,0.17478
1.491,0.19778
1.492,0.16441
1.493,0.18157
1.494,0.20367
1.495,0.18253
1.496,0.16852
1.497,0.2285
1.498,0.18968
1.499,0.21759
1.5,0.25061
1.501,0.26552
1.502,0.23356
1.503,0.18493
1.504,0.16029
1.505,0.18402
1.506,0.25773
1.507,0.25514
1.508,0.24302
1.509,0.1869
1.51,0.27052
1.511,0.26474
1.512,0.26068
1.513,0.24239
1.514,0.22571
1.515,0.26573
1.516,0.25683
1.517,0.24929
1.518,0.25211
1.519,0.24437
1.52,0.2645
1.521,0.27505
1.522,0.26378
1.523,0.28004
1.524,0.27539
1.525,0.25884
1.526,0.26745
1.527,0.2622
1.528,0.27928
1.529,0.27244
1.53,0.25522
1.531,0.26973
1.532,0.27839
1.533,0.27714
1.534,0.26892
1.535,0.26686
1.536,0.27464
1.537,0.27336
1.538,0.27202
1.539,0.27295
1.54,0.26491
1.541,0.26904
1.542,0.26927
1.543,0.27208
1.544,0.2721
1.545,0.27705
1.546,0.27481
1.547,0.27309
1.548,0.26675
1.549,0.27342
1.55,0.2699
1.551,0.27058
1.552,0.27182
1.553,0.27132
1.554,0.26474
1.555,0.26759
1.556,0.2631
1.557,0.27062
1.558,0.26848
1.559,0.26808
1.56,0.26568
1.561,0.27002
1.562,0.26756
1.563,0.26667
1.564,0.26264
1.565,0.26728
1.566,0.26245
1.567,0.26308
1.568,0.25722
1.569,0.25452
1.57,0.24175
1.571,0.23507
1.572,0.23775
1.573,0.23407
1.574,0.24145
1.575,0.23974
1.576,0.24678
1.577,0.21602
1.578,0.23516
1.579,0.23672
1.58,0.24464
1.581,0.2487
1.582,0.24195
1.583,0.24755
1.584,0.24904
1.585,0.25874
1.586,0.25569
1.587,0.25303
1.588,0.25107
1.589,0.23233
1.59,0.24179
1.591,0.24197
1.592,0.25225
1.593,0.25833
1.594,0.25624
1.595,0.25823
1.596,0.24452
1.597,0.24692
1.598,0.25421
1.599,0.24202
1.6,0.2381
1.601,0.22323
1.602,0.22413
1.603,0.22397
1.604,0.22842
1.605,0.23683
1.606,0.2414
1.607,0.23296
1.608,0.2299
1.609,0.22727
1.61,0.2176
1.611,0.2268
1.612,0.23076
1.613,0.23719
1.614,0.23838
1.615,0.24104
1.616,0.2305
1.617,0.23465
1.618,0.24352
1.619,0.241
1.62,0.23449
1.621,0.2343
1.622,0.23754
1.623,0.24246
1.624,0.24269
1.625,0.23782
1.626,0.23971
1.627,0.24078
1.628,0.24126
1.629,0.24137
1.63,0.23651
1.631,0.23806
1.632,0.23821
1.633,0.23267
1.634,0.23282
1.635,0.23367
1.636,0.23539
1.637,0.227
1.638,0.22007
1.639,0.22026
1.64,0.21511
1.641,0.2196
1.642,0.22082
1.643,0.21535
1.644,0.22355
1.645,0.21822
1.646,0.21749
1.647,0.22768
1.648,0.21655
1.649,0.21867
1.65,0.22526
1.651,0.20855
1.652,0.22373
1.653,0.22277
1.654,0.21583
1.655,0.22231
1.656,0.22101
1.657,0.22223
1.658,0.22487
1.659,0.2212
1.66,0.22332
1.661,0.22384
1.662,0.21908
1.663,0.22235
1.664,0.22098
1.665,0.21178
1.666,0.17884
1.667,0.21068
1.668,0.21459
1.669,0.21516
1.67,0.22168
1.671,0.21879
1.672,0.21147
1.673,0.21629
1.674,0.21575
1.675,0.2136
1.676,0.21145
1.677,0.21229
1.678,0.20915
1.679,0.21303
1.68,0.20558
1.681,0.19447
1.682,0.20366
1.683,0.20906
1.684,0.19797
1.685,0.21321
